IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,FactValueNumeric,Value,Language,DateModified
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2015,FALSE,0,0,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2015,FALSE,0,0,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,EUR,Europe,Country,TUR,Türkiye,Year,2015,FALSE,0,0,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2015,FALSE,0,0,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2015,FALSE,0,0,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,WPR,Western Pacific,Country,CHN,China,Year,2015,FALSE,1,1,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2015,FALSE,1188627,1 188 627,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AFR,Africa,Country,BEN,Benin,Year,2015,FALSE,1268347,1 268 347,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2015,FALSE,1483376,1 483 376,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AFR,Africa,Country,KEN,Kenya,Year,2015,FALSE,1499027,1 499 027,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AFR,Africa,Country,TGO,Togo,Year,2015,FALSE,1610568,1 610 568,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2015,FALSE,10478,10 478,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2015,FALSE,103315,103 315,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2015,FALSE,110,110,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2015,FALSE,110449,110 449,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2015,FALSE,118452,118 452,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AMR,Americas,Country,PER,Peru,Year,2015,FALSE,12569,12 569,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2015,FALSE,13,13,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AFR,Africa,Country,COM,Comoros,Year,2015,FALSE,1300,1300,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2015,FALSE,14439,14 439,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AFR,Africa,Country,ERI,Eritrea,Year,2015,FALSE,14510,14 510,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AMR,Americas,Country,BRA,Brazil,Year,2015,FALSE,14762,14 762,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2015,FALSE,150,150,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AMR,Americas,Country,SUR,Suriname,Year,2015,FALSE,17,17,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AMR,Americas,Country,HTI,Haiti,Year,2015,FALSE,17583,17 583,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2015,FALSE,17830,17 830,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AMR,Americas,Country,ECU,Ecuador,Year,2015,FALSE,184,184,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AFR,Africa,Country,NER,Niger,Year,2015,FALSE,2267867,2 267 867,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2015,FALSE,2055,2055,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2015,FALSE,24018,24 018,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AFR,Africa,Country,SSD,South Sudan,Year,2015,FALSE,24371,24 371,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AFR,Africa,Country,GMB,Gambia,Year,2015,FALSE,240382,240 382,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2015,FALSE,26453,26 453,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AMR,Americas,Country,COL,Colombia,Year,2015,FALSE,27875,27 875,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AFR,Africa,Country,BWA,Botswana,Year,2015,FALSE,278,278,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2015,FALSE,3375904,3 375 904,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AFR,Africa,Country,MWI,Malawi,Year,2015,FALSE,3585315,3 585 315,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2015,FALSE,30075,30 075,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2015,FALSE,318,318,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AMR,Americas,Country,GUY,Guyana,Year,2015,FALSE,3219,3219,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2015,FALSE,3291,3291,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2015,FALSE,33,33,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2015,FALSE,338,338,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2015,FALSE,391471,391 471,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AFR,Africa,Country,ZMB,Zambia,Year,2015,FALSE,4184661,4 184 661,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AFR,Africa,Country,GHA,Ghana,Year,2015,FALSE,4319919,4 319 919,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2015,FALSE,4004,4004,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2015,FALSE,413615,413 615,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AMR,Americas,Country,GTM,Guatemala,Year,2015,FALSE,43,43,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2015,FALSE,4327,4327,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AFR,Africa,Country,ZAF,South Africa,Year,2015,FALSE,4344,4344,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2015,FALSE,4769,4769,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AFR,Africa,Country,SEN,Senegal,Year,2015,FALSE,492253,492 253,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AFR,Africa,Country,COG,Congo,Year,2015,FALSE,51529,51 529,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AFR,Africa,Country,CMR,Cameroon,Year,2015,FALSE,592351,592 351,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AFR,Africa,Country,CAF,Central African Republic,Year,2015,FALSE,598833,598 833,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2015,FALSE,631,631,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2015,FALSE,67,67,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AFR,Africa,Country,CPV,Cabo Verde,Year,2015,FALSE,7,7,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AFR,Africa,Country,UGA,Uganda,Year,2015,FALSE,7137662,7 137 662,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2015,FALSE,7718782,7 718 782,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2015,FALSE,75898,75 898,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2015,FALSE,77,77,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,SEAR,South-East Asia,Country,IND,India,Year,2015,FALSE,774627,774 627,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2015,FALSE,8,8,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AFR,Africa,Country,GIN,Guinea,Year,2015,FALSE,810979,810 979,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2015,FALSE,83,83,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AMR,Americas,Country,HND,Honduras,Year,2015,FALSE,902,902,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AFR,Africa,Country,NAM,Namibia,Year,2015,FALSE,9162,9162,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2015,FALSE,96520,96 520,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AMR,Americas,Country,ARG,Argentina,Year,2014,FALSE,0,0,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,EUR,Europe,Country,ARM,Armenia,Year,2014,FALSE,0,0,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2014,FALSE,0,0,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,EUR,Europe,Country,GEO,Georgia,Year,2014,FALSE,0,0,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2014,FALSE,0,0,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,EUR,Europe,Country,TUR,Türkiye,Year,2014,FALSE,0,0,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2014,FALSE,0,0,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2014,FALSE,0,0,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AFR,Africa,Country,BEN,Benin,Year,2014,FALSE,1044235,1 044 235,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2014,FALSE,1250110,1 250 110,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2014,FALSE,1374476,1 374 476,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AFR,Africa,Country,TGO,Togo,Year,2014,FALSE,1524322,1 524 322,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AFR,Africa,Country,RWA,Rwanda,Year,2014,FALSE,1623176,1 623 176,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AMR,Americas,Country,PER,Peru,Year,2014,FALSE,10416,10 416,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2014,FALSE,108844,108 844,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2014,FALSE,11,11,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AFR,Africa,Country,ZAF,South Africa,Year,2014,FALSE,11563,11 563,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2014,FALSE,118,118,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2014,FALSE,120641,120 641,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2014,FALSE,126397,126 397,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2014,FALSE,13743,13 743,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AFR,Africa,Country,BWA,Botswana,Year,2014,FALSE,1346,1346,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2014,FALSE,138311,138 311,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AFR,Africa,Country,NAM,Namibia,Year,2014,FALSE,15692,15 692,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2014,FALSE,155,155,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AMR,Americas,Country,SUR,Suriname,Year,2014,FALSE,165,165,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2014,TRUE,17452,17 452,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AMR,Americas,Country,HTI,Haiti,Year,2014,FALSE,17696,17 696,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2014,FALSE,1754,1754,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2014,FALSE,177,177,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AFR,Africa,Country,KEN,Kenya,Year,2014,FALSE,2808931,2 808 931,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AFR,Africa,Country,MWI,Malawi,Year,2014,FALSE,2905310,2 905 310,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AMR,Americas,Country,COL,Colombia,Year,2014,FALSE,20067,20 067,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2014,FALSE,21,21,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2014,FALSE,21074,21 074,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AMR,Americas,Country,BRA,Brazil,Year,2014,FALSE,21156,21 156,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AFR,Africa,Country,COM,Comoros,Year,2014,FALSE,2203,2203,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AFR,Africa,Country,ERI,Eritrea,Year,2014,FALSE,23787,23 787,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AMR,Americas,Country,GTM,Guatemala,Year,2014,FALSE,24,24,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2014,FALSE,25317,25 317,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AFR,Africa,Country,CPV,Cabo Verde,Year,2014,FALSE,26,26,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AFR,Africa,Country,GAB,Gabon,Year,2014,FALSE,26117,26 117,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AFR,Africa,Country,SEN,Senegal,Year,2014,FALSE,268912,268 912,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2014,FALSE,279,279,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AFR,Africa,Country,CAF,Central African Republic,Year,2014,FALSE,295088,295 088,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AFR,Africa,Country,GHA,Ghana,Year,2014,FALSE,3415912,3 415 912,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AFR,Africa,Country,UGA,Uganda,Year,2014,FALSE,3631939,3 631 939,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2014,FALSE,3712831,3 712 831,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AFR,Africa,Country,NER,Niger,Year,2014,FALSE,3828486,3 828 486,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2014,FALSE,30,30,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2014,FALSE,3000,3000,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2014,FALSE,325,325,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2014,FALSE,33391,33 391,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2014,FALSE,3760,3760,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2014,FALSE,389,389,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AMR,Americas,Country,GUY,Guyana,Year,2014,FALSE,3943,3943,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AFR,Africa,Country,ZMB,Zambia,Year,2014,FALSE,4077547,4 077 547,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AMR,Americas,Country,ECU,Ecuador,Year,2014,FALSE,40,40,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2014,FALSE,41261,41 261,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2014,FALSE,459,459,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AMR,Americas,Country,HND,Honduras,Year,2014,FALSE,528,528,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2014,FALSE,535931,535 931,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,WPR,Western Pacific,Country,CHN,China,Year,2014,FALSE,6,6,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AFR,Africa,Country,COG,Congo,Year,2014,FALSE,66323,66 323,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AFR,Africa,Country,GIN,Guinea,Year,2014,FALSE,660207,660 207,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2014,FALSE,7117648,7 117 648,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,SEAR,South-East Asia,Country,IND,India,Year,2014,FALSE,720795,720 795,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2014,FALSE,81,81,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2014,FALSE,8245,8245,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2014,FALSE,8332,8332,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2014,FALSE,86428,86 428,EN,2022-02-09T18:30:00.000Z
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,numeric,AFR,Africa,Country,LBR,Liberia,Year,2014,FALSE,864204,864 204,EN,2022-02-09T18:30:00.000Z
